node_1,node_2,edge
covid-19,chest x-ray,The context mentions that COVID-19 dataset 'COVID Rural' consists of over 200 chest X-rays with annotated segmentation masks.
covid rural dataset,annotated segmentation masks,These masks are used for segmentation evaluation within the dataset.
chest x-ray,segmentation masks,The masks are associated with chest X-rays for the purpose of segmentation.
partition,0.6/0.2/0.2 for train/valid/test set,The dataset is partitioned into train
pre-training,clinicalbert,The text encoders are initialized with ClinicalBERT weights and kept frozen during pre-training.
visual encoder,transformer fusion module,During pre-training
fine-tuning,resnet50,For fine-tuning
fine-tuning,resunet,ResUNet is used for segmentation
zero-shot case,sota models,The experimental results are compared to state-of-the-art (SOTA) models for both seen and unseen diseases.
classification,segmentation tasks,Results are presented for both classification and segmentation in the zero-shot setting.
fine-tuning case,classification and segmentation tasks,The fine-tuning case evaluates the model's transferability on both classification and segmentation tasks.
sec. 5.2,classification and segmentation tasks,Section 5.2 focuses on evaluating the model's performance on these tasks during fine-tuning.
medklip,our model,Our model consistently improves upon MedKLIP by up to 8.56% in F1 scores across 5 datasets.
supervised methods,contrastive methods,Supervised methods
zero-shot evaluation,seen diseases,The zero-shot evaluation is conducted for seen diseases
zero-shot evaluation,unseen diseases,A separate evaluation is also done for unseen diseases
padchest (spain),mimic data (us),PadChest has a distribution shift from MIMIC data
chexpert,rsna,These datasets are from different demographics
detailed visual aspects,our method's strength,Our method excels at capturing detailed visual information
classification of rare diseases,contrastive head,The contrastive head improves the AUC scores of MedKLIP and CheXzero by 17.26% and 7.65%
long-tailed distribution,pathological visual profiles,Leveraging prior knowledge about pathological visual profiles boosts the classification of the long-tailed distribution of diseases.
rsna pneumonia,covid-19,Visual grounding results shown for RSNA Pneumonia and Covid-19 in Figure 5.
explainability,visual grounding,Explainability is important in the medical domain
medklip,covid-19,Our model improves the Dice score of MedKLIP for Covid-19 by 5.34%.
mavl,generalization of unseen diseases,Decomposing diseases into common visual aspects in MAVL enhances generalization for unseen diseases.
visual grounding,abnormalities localization,Our model exhibits enhanced effectiveness in localizing abnormalities in images.
false positive detection,other methods,Our model yields lower false positive detection compared to other methods.
sota image-text pre-training models,comparison,Table 3 presents a comparison of our model with state-of-the-art (SOTA) image-text pre-training models.
training (mavl) framework,pathological entities,The MAVL framework is designed to dissect pathological entities.
mavl framework,distinct,visually descriptive aspects
dual-head,aspect-oriented transformer,mavl framework
performance across both seen and unseen diseases,mavl's approach,MAVL shows effectiveness for novel diseases
aspect-based matching,mavl,MAVL's aspect-based matching leads to a 17.26% AUC improvement for rare unseen diseases.
hospital research foundation group,funding source,This research was partially funded by the Hospital Research Foundation Group.
women's and children's health network,funding source,The Women's and Children's Health Network also supported the research.
dr. perperidis,funding supporter,Dr. Perperidis contributed to the funding for the project.
